Channel 1,Channel 2,Channel 3
0.006432,4.995000,4.966000
0.006520,4.995000,4.966000
0.006608,5.000000,4.966000
0.006704,4.995000,4.971000
0.006800,4.995000,4.980000
0.006896,4.995000,4.980000
0.006984,4.995000,4.985000
0.007072,4.995000,4.985000
0.007176,5.000000,4.985000
0.007264,4.995000,4.985000
0.007360,4.995000,4.985000
0.007456,4.995000,4.985000
0.007552,1.486000,4.321000
0.007648,1.246000,4.159000
0.007736,1.056000,3.988000
0.007824,0.660000,3.827000
0.007920,0.406000,3.299000
0.008016,0.191000,3.211000
0.008112,0.274000,3.089000
0.008208,0.137000,2.835000
0.008304,0.147000,2.664000
0.008392,0.098000,2.488000
0.008480,0.059000,2.326000
0.008576,0.083000,2.151000
0.008672,0.059000,1.999000
0.008760,0.034000,1.877000
0.008848,0.034000,1.725000
0.008944,0.034000,1.598000
0.009040,0.034000,1.486000
0.009128,0.029000,1.388000
0.009224,0.015000,1.285000
0.009312,0.015000,1.202000
0.009408,0.015000,1.109000
0.009504,0.015000,1.031000
0.009592,0.015000,0.953000
0.009680,0.015000,0.899000
0.009776,0.005000,0.816000
0.009872,0.005000,0.762000
0.009960,0.005000,0.709000
0.010048,0.000000,0.660000
0.010144,0.000000,0.616000
0.010240,0.000000,0.577000
0.010336,0.000000,0.528000
0.010432,0.000000,0.484000
0.010520,0.000000,0.459000
0.010608,0.000000,0.430000
0.010704,0.000000,0.386000
0.010800,0.000000,0.367000
0.010888,0.000000,0.342000
0.010976,0.000000,0.308000
0.011072,0.000000,0.293000
0.011168,0.000000,0.274000
0.011256,0.000000,0.249000
0.011360,0.000000,0.235000
0.011448,0.000000,0.215000
0.011536,0.000000,0.191000
0.011632,0.000000,0.186000
0.011728,0.000000,0.171000
0.011816,0.000000,0.152000
0.011904,0.000000,0.147000
0.012000,0.000000,0.137000
0.012096,0.000000,0.122000
0.012184,0.000000,0.117000
0.012272,0.000000,0.108000
0.012376,0.000000,0.093000
0.012464,0.000000,0.093000
0.012560,0.000000,0.083000
0.012656,0.000000,0.073000
0.012744,0.000000,0.073000
0.012832,0.000000,0.068000
0.012928,0.000000,0.059000
0.013024,0.000000,0.059000
0.013112,0.000000,0.054000
0.013200,0.000000,0.044000
0.013296,0.000000,0.034000
0.013392,0.000000,0.034000
0.013488,0.000000,0.034000
0.013584,0.000000,0.034000
0.013672,0.000000,0.034000
0.013760,0.000000,0.029000
0.013856,0.000000,0.029000
0.013952,0.000000,0.029000
0.014040,0.000000,0.015000
0.014128,0.000000,0.015000
0.014224,0.000000,0.015000
0.014320,0.000000,0.015000
0.014416,0.000000,0.015000
0.014512,0.000000,0.005000
0.014600,0.000000,0.015000
0.014688,0.000000,0.005000
0.014784,0.000000,0.005000
0.014880,0.000000,0.005000
0.000032,4.316000,1.046000
0.000128,4.526000,1.232000
0.000224,4.462000,1.657000
0.000320,4.413000,2.028000
0.000416,4.257000,1.779000
0.000512,4.736000,2.111000
0.000608,4.570000,1.994000
0.000704,4.917000,2.312000
0.000800,4.785000,2.351000
0.000896,4.907000,2.561000
0.000992,4.892000,2.752000
0.001088,4.941000,2.889000
0.001184,4.941000,3.050000
0.001280,4.956000,3.162000
0.001376,4.941000,3.314000
0.001464,4.966000,3.421000
0.001560,4.966000,3.534000
0.001648,4.966000,3.636000
0.001752,4.966000,3.754000
0.001848,4.966000,3.827000
0.001944,4.971000,3.905000
0.002032,4.971000,3.988000
0.002128,4.971000,4.062000
0.002224,4.980000,4.135000
0.002320,4.985000,4.189000
0.002416,4.985000,4.257000
0.002504,4.985000,4.306000
0.002600,4.985000,4.360000
0.002688,4.985000,4.394000
0.002792,4.985000,4.443000
0.002880,4.985000,4.477000
0.002976,4.985000,4.516000
0.003072,4.985000,4.550000
0.003168,4.985000,4.580000
0.003264,4.985000,4.614000
0.003352,4.985000,4.643000
0.003448,4.985000,4.673000
0.003536,4.990000,4.692000
